time,freq,kload,ACE,AGC
0.0,60.0,0.8444791531801342,0.0,0.0
1.0,59.9735129849858,0.8431319093389139,-0.0,0.0
2.0,59.9655663844121,0.843534892278163,2.411170517166417,2.411170517166417
3.0,59.95544063934145,0.8451008486510032,3.9819361209194293,3.9819361209194293
4.0,59.989944301320165,0.8438412803281684,5.61680764502804,5.6168076450280395
5.0,60.00676680069162,0.8433840668150963,3.7474699509267912,3.7474699509267904
6.0,60.00867988517022,0.8434749285708752,2.2181500717939318,2.2181500717939318
7.0,60.00647978778113,0.8434811926586038,1.7659916216726035,1.765991621672603
8.0,59.98209441707592,0.8441947508182813,1.7645539484965438,1.7645539484965438
9.0,59.97849329720134,0.8437302911317645,3.691812574052259,3.6918125740522583
10.0,59.984221923334374,0.8432572426696299,4.595630353204837,4.595630353204837
11.0,59.99380769798401,0.8424269978727864,4.613987860148022,4.613987860148021
12.0,60.00234836343441,0.8428700770471828,4.115161802093552,4.115161802093552
13.0,60.00048670661056,0.843231866939609,3.4724909559101467,3.4724909559101467
14.0,59.99901756479894,0.8431054422590484,3.509295769571953,3.509295769571953
15.0,59.99311140423296,0.8436865865324507,3.6417008221603764,3.6417008221603764
16.0,59.99694476326444,0.8429913894344181,4.1703041947107975,4.1703041947107975
17.0,59.99413228786611,0.8434948111449433,4.0507521985798265,4.050752198579826
18.0,60.00220053621295,0.8423078498086705,4.32284975128142,4.32284975128142
19.0,60.000204812175554,0.8427500559525529,3.803403029193115,3.803403029193115
20.0,59.99254800530623,0.8433280480467246,3.85983853683891,3.85983853683891
21.0,59.9857270030033,0.8439827618601934,4.50782146271556,4.50782146271556
22.0,59.994640815007365,0.8428465218382615,5.293707433629611,5.29370743362961
23.0,59.994642177232954,0.8433003362115777,4.917043058279623,4.917043058279623
24.0,59.99703451186796,0.8435224236588771,4.973546622848872,4.973546622848871
25.0,59.99925071440606,0.8432993619533863,4.904155009733753,4.904155009733753
26.0,60.00005637121937,0.8431653083768686,4.766635065304983,4.766635065304982
27.0,60.00373769312462,0.8425826023331535,4.701600020021221,4.70160002002122
28.0,59.994040465546476,0.8434877326879378,4.3890413623831135,4.3890413623831135
29.0,60.00204613260628,0.8420373866420616,5.08278713397188,5.0827871339718795
30.0,60.00402962786366,0.8420313453731266,4.619427816588116,4.619427816588116
31.0,59.990027280795346,0.8435669225531528,4.343639511235786,4.343639511235785
32.0,59.997790861037956,0.8427824450915875,5.386208809914611,5.386208809914611
33.0,60.005996352819494,0.8419510557296274,5.310458734961178,5.310458734961178
34.0,60.01138237199447,0.841821652338461,4.410721245651747,4.410721245651746
35.0,60.00902313059538,0.8417689737869465,3.7349019650967263,3.7349019650967263
36.0,59.985643830594405,0.8434924556661204,3.721511693341818,3.721511693341818
37.0,59.98851768737314,0.8424030655178292,5.486864372889755,5.486864372889755
38.0,59.99490186547194,0.8421534459094071,5.721279718864372,5.721279718864371
39.0,59.99008997219398,0.8431949003873603,5.397322955105017,5.397322955105017
40.0,60.00423994683655,0.8424745579051184,5.861344612272563,5.861344612272563
41.0,60.01085864423254,0.842153617080945,4.952859252964507,4.952859252964507
42.0,60.004649915090994,0.8428161774889996,4.208772354933128,4.208772354933128
43.0,60.00292632450896,0.8425530056038816,4.448579091973636,4.448579091973636
44.0,59.99681369615691,0.8425227908567541,4.5332826016701615,4.5332826016701615
45.0,59.998925357173555,0.8420558637364024,4.976259242985382,4.976259242985382
46.0,60.003166166572306,0.8416761196753224,4.913534291094114,4.913534291094114
47.0,60.00514689372271,0.8415142157613271,4.565970668753725,4.565970668753725
48.0,60.00016177415863,0.8419665641194448,4.30308842963532,4.30308842963532
49.0,59.99952665699961,0.8418145320667408,4.5908369425627855,4.5908369425627855
50.0,59.99875987064406,0.8419478319823814,4.6759425355609405,4.67594253556094
51.0,60.00321411724642,0.841389677084298,4.7509565224841195,4.7509565224841195
52.0,59.998931420921664,0.8421378994966168,4.413066558764022,4.413066558764022
53.0,60.00839794530015,0.8407306336995718,4.665418767914513,4.665418767914513
54.0,60.00432400539426,0.8414980888861484,3.934618881640109,3.934618881640109
55.0,60.007714289427156,0.8407299830472172,4.016758622998409,4.016758622998408
56.0,60.003003698170126,0.8409587975118094,3.6713758771260325,3.6713758771260325
57.0,60.00432757680537,0.8405156738523734,3.8606168847701814,3.860616884770181
58.0,60.00329687959613,0.8406878822636512,3.718453742693429,3.7184537426934283
59.0,60.006275898244716,0.8402322150413462,3.6939840815016582,3.6939840815016582
60.0,60.00596445758611,0.8401626030324396,3.379677179955943,3.379677179955943
61.0,59.99833822764697,0.8410405608136253,3.2422299108875507,3.2422299108875507
62.0,60.00657956658531,0.8397596225333419,3.7458808961365495,3.7458808961365495
63.0,60.002040754383415,0.8406749759297472,3.1500033178228484,3.1500033178228484
64.0,60.00013037808599,0.840671571448304,3.3175971403388864,3.3175971403388864
65.0,60.001529952951685,0.8405065224510372,3.4661094839801385,3.4661094839801376
66.0,60.006073563367075,0.840023659699146,3.3565683671143196,3.3565683671143196
67.0,60.011682570621055,0.8393865915457112,2.9336567899391555,2.933656789939155
68.0,60.00983657665862,0.8390556836949574,2.3005038313154262,2.3005038313154267
69.0,60.00668007570384,0.8391339146153195,2.1518874284151654,2.1518874284151654
70.0,60.0057971273079,0.8390327008441566,2.2093143446490435,2.209314344649043
71.0,60.00028329343543,0.8396527708022588,2.148902768745866,2.148902768745866
72.0,60.00214416824635,0.8387031632874344,2.4713924443804136,2.4713924443804127
73.0,60.00727424386713,0.8392032244643232,2.259252620945877,2.2592526209458765
74.0,60.007735283642475,0.8392223328042194,1.7419376383868634,1.7419376383868632
75.0,60.008699181111446,0.8389463748263606,1.7151781910871737,1.7151781910871737
76.0,60.00372482895369,0.8388582975789215,1.4078812354919967,1.4078812354919967
77.0,59.99635417247806,0.8395274099070243,1.6142562360252874,1.6142562360252874
78.0,59.99936569003252,0.8390347404219416,2.170654643692073,2.170654643692073
79.0,60.00195132390115,0.8390320652234183,2.034908274775945,2.034908274775945
80.0,60.009825983888135,0.8383903969893501,1.7978228568530072,1.7978228568530072
81.0,60.00763404299623,0.8388641253417524,1.082320972125348,1.082320972125348
82.0,60.00831386949788,0.838519372520418,0.9942348989582233,0.9942348989582233
83.0,60.00883478393203,0.8383682687415809,0.7910519557390621,0.7910519557390621
84.0,60.00607901403521,0.837963157192284,0.5566398653600027,0.5566398653600027
85.0,60.00298691790083,0.8381728968046709,0.5788474800725874,0.5788474800725874
86.0,59.99617969219312,0.8390043119438396,0.7179724370227678,0.7179724370227678
87.0,60.00247160759589,0.8381476003137629,1.233221437927955,1.233221437927955
88.0,60.00308461453144,0.8385960321102113,0.8405684060066781,0.8405684060066781
89.0,60.017733748855,0.8366936624793709,0.688751442612101,0.6887514426121009
90.0,60.01298958763095,0.8375689450400869,-0.5970709988652744,-0.5970709988652744
91.0,60.00683927809676,0.837838939928988,-0.7010134309646738,-0.7010134309646738
92.0,60.00194583783413,0.8375174527451809,-0.4418125517284883,-0.4418125517284883
93.0,60.00153674902038,0.837477282128604,-0.15565284776136934,-0.1556528477613693
94.0,60.0068021753256,0.8369210579970385,-0.13389843394159615,-0.13389843394159612
95.0,60.00298533746595,0.837616740118862,-0.6061004441094384,-0.6061004441094384
96.0,60.01323874165497,0.8361063635046942,-0.4777835413447204,-0.4777835413447203
97.0,60.01038049744041,0.8367276120036058,-1.3670426508745919,-1.3670426508745919
98.0,60.00764528479307,0.8367601673428237,-1.4998121534603164,-1.4998121534603164
99.0,60.00998478093527,0.8363073223441189,-1.4809282554443586,-1.4809282554443584
100.0,60.00321152409964,0.836503354873254,-1.8319272537265168,-1.8319272537265163
