time,freq,kload,ACE,AGC
0.0,60.0,0.6418690563983533,0.0,0.0
1.0,59.58384481322889,0.6429404646165815,-0.0,0.0
2.0,59.052777844559685,0.642408570805729,33.39270263629898,33.39270263629898
3.0,58.853284238624376,0.6422564117242188,89.69324687696457,89.69324687696457
4.0,58.88715910693074,0.6435153679941237,131.3858190919752,131.3858190919752
5.0,59.039731471906165,0.643910640232351,155.62969721565088,155.6296972156509
6.0,59.25026383607881,0.6418944884163448,167.86715123572898,167.86715123572898
7.0,59.432438601979776,0.6431076281697946,171.3075566447066,171.30755664470664
8.0,59.67252566799779,0.6429252504726173,171.70870498137606,171.70870498137606
9.0,60.2414042083225,0.642570387977939,166.8063814500784,166.8063814500784
10.0,60.34012257399472,0.6420725936649725,122.09934708808872,122.09934708808872
11.0,60.296334358721516,0.6440986122747258,105.72656132648505,105.72656132648505
12.0,60.243641380957044,0.6419397466815928,101.6726427805815,101.6726427805815
13.0,60.14449514724302,0.6416546305425682,98.85188705700729,98.85188705700729
14.0,60.04659406415128,0.6440399645801546,101.85424356555433,101.85424356555434
15.0,60.354179888367256,0.6431248729283537,107.33415737720775,107.33415737720777
16.0,60.31455350235855,0.6417275817897914,80.10029946870452,80.10029946870452
17.0,60.306563485730294,0.6428152634902671,74.8664908329076,74.8664908329076
18.0,60.300994120395714,0.6422520409134059,68.4889052199263,68.4889052199263
19.0,60.28241407167653,0.6443486678554774,62.03381669506645,62.03381669506645
20.0,60.262915432216346,0.6426020242229065,56.75915103474536,56.75915103474537
21.0,60.231075222641486,0.6433588963320864,52.1058636071857,52.10586360718571
22.0,60.21467579353639,0.6427879706345918,48.93410617839535,48.93410617839536
23.0,60.19414270870395,0.6442317135890664,45.27511277705295,45.275112777052954
24.0,60.19648171579539,0.6429818559097872,42.22506214428142,42.225062144281424
25.0,60.190102464908925,0.6439197481014665,37.777971437305105,37.777971437305105
26.0,60.19246688854767,0.6432873385799309,33.85512467331178,33.85512467331178
27.0,60.201078704833755,0.6421765372843882,29.422526963752144,29.422526963752144
28.0,60.19723446715424,0.642715235936534,24.34897539342099,24.348975393420996
29.0,60.195115039010076,0.6424842850913405,20.08009144597694,20.08009144597694
30.0,59.85607256823211,0.6421073602406819,15.834406753182629,15.834406753182629
31.0,59.79611732748763,0.6415875850925515,39.36371443276782,39.36371443276783
32.0,59.85632428611109,0.6440078430880003,50.17100984999179,50.17100984999179
33.0,59.94052342655835,0.6405708441641988,50.02786643729181,50.02786643729181
34.0,59.9609015369506,0.6439472367941724,46.14040131655186,46.140401316551866
35.0,59.99431975013502,0.6412618259541575,45.12106446289401,45.12106446289402
36.0,59.99286357708845,0.6431263457031527,43.08836938272557,43.08836938272557
37.0,60.00143078582038,0.641981349789735,43.111000355919806,43.11100035591981
38.0,60.012923267774035,0.6408838591801443,42.58109193428359,42.5810919342836
39.0,59.993741545057816,0.6436797097142531,41.52304086745106,41.523040867451066
40.0,60.015574600156995,0.6401187818483816,42.75400772086466,42.754007720864664
41.0,59.99803878662797,0.6432979713066806,41.21492536284476,41.21492536284477
42.0,59.99773338068398,0.6426154744325633,42.168812567112276,42.168812567112276
43.0,59.993229032308655,0.6435202102052915,42.37552269434826,42.37552269434826
44.0,59.99739422566631,0.64307934700615,42.79293787440049,42.792937874400494
