time,freq,kload,ACE,AGC,dp
39.0,59.97668289567364,0.8371387044567911,10.918506469888243,9.653345915662175,5.919375342722815e-05
40.0,59.983763423506595,0.8371652711007902,11.565787286286417,11.565787286286417,8.576039742639424e-05
41.0,59.98664185924123,0.836960092862782,11.513471034968402,11.565787286286417,-0.00011941784058188503
42.0,59.9830553077965,0.8372696647766108,11.58533130179475,11.565787286286417,0.00019015407324693182
43.0,59.98258946697684,0.8370149922983877,12.168712182176128,11.565787286286417,-6.451840497609938e-05
44.0,59.98672583325089,0.8369612910351165,12.61323293044128,12.61323293044128,-0.00011821966824736395
45.0,59.98498301703659,0.8372347312110706,12.662571175851623,12.61323293044128,0.0001552205077068221
46.0,59.98359864326328,0.8372011428568611,13.076538959057677,12.61323293044128,0.00012163215349729023
47.0,59.98299797338854,0.8371731444214112,13.542767158935076,12.61323293044128,9.363371804740967e-05
48.0,59.98955319257612,0.8370119556524619,13.970169084523235,13.970169084523235,-6.755505090190843e-05
49.0,59.98935085654297,0.8371864427330291,13.810470523136601,13.970169084523235,0.00010693202966521997
50.0,59.988587724363605,0.8370685365015577,14.015125152748489,13.970169084523235,-1.097420180616874e-05
51.0,59.98836383381663,0.8369401871304503,14.321721743126112,13.970169084523235,-0.0001393235729135652
52.0,59.989728211748044,0.8370123606564147,14.601646658312994,14.601646658312994,-6.715004694911352e-05
53.0,59.9899105335276,0.8369533032143213,14.751531521959807,14.601646658312994,-0.0001262074890425811
54.0,59.98753706628845,0.8371697245944126,14.956347375497629,14.601646658312994,9.021389104878907e-05
55.0,59.98633520499753,0.8371968721001739,15.380763924056119,14.601646658312994,0.00011736139681006398
56.0,59.992749929473135,0.8369755815891572,15.777250139337642,15.777250139337639,-0.00010392911420668113
57.0,59.99345058253856,0.8370638679229256,15.557491694253656,15.777250139337639,-1.5642780438147833e-05
58.0,59.99180442025045,0.8371189703328435,15.615909329307017,15.777250139337639,3.9459629479680054e-05
59.0,59.99167787863877,0.8369628832587348,15.898213531041344,15.777250139337639,-0.00011662744462902729
60.0,60.013150578881366,0.834268018213133,16.10393478124495,16.10393478124495,9.37062865274476e-05
61.0,60.02138913654218,0.8340738502924935,14.50980827493164,16.10393478124495,-0.0001004616341120693
62.0,60.02046994858655,0.8340352350156337,13.388239319686452,16.10393478124495,-0.00013907691097183095
63.0,60.01507751804463,0.8340896849245073,12.92641730881217,16.10393478124495,-8.462700209824423e-05
64.0,59.99413036750514,0.8341371036589419,12.915976708246932,12.915976708246932,-3.720826766359413e-05
65.0,59.98587029926792,0.8340883611732113,14.333663198660188,12.915976708246932,-8.595075339428449e-05
66.0,59.98483706053707,0.8342949117967146,15.313701281973993,12.915976708246932,0.00012059987010907725
67.0,59.98820551577009,0.8341745008347047,15.76627779483869,12.915976708246932,1.8890809911902618e-07
68.0,60.0041269462995,0.8340315390981095,15.830258093998454,15.830258093998454,-0.00014277282849604525
69.0,60.008063615931945,0.8342086409676871,14.748060380261267,15.830258093998454,3.432904108162747e-05
70.0,60.00882508730119,0.8340308849326916,14.224474696951383,15.830258093998454,-0.00014342699391389332
71.0,60.00459430589402,0.834327389176003,13.954817277901826,15.830258093998454,0.00015307724939745744
72.0,59.99547112401939,0.8340541067875133,14.099374882685458,14.099374882685458,-0.00012020513909211473
73.0,59.99167828299758,0.8341297608289878,14.778889094733067,14.099374882685458,-4.4551097617660924e-05
74.0,59.99163558706677,0.8341934646473388,15.264942781058839,14.099374882685458,1.9152720733302964e-05
75.0,59.99372216338092,0.8340964736128017,15.478113304855711,14.099374882685458,-7.783831380384342e-05
76.0,60.00103698281518,0.8340757781778644,15.491044049622724,15.491044049622724,-9.853374874111669e-05
77.0,60.00216075467565,0.8341995869029696,15.00965603008774,15.491044049622724,2.5274976364112883e-05
78.0,60.00291700001571,0.834018200051125,14.844317778490213,15.491044049622724,-0.00015611187548049383
79.0,60.00009664705912,0.8342783372795225,14.727018263497241,15.491044049622724,0.00010402535291695085
80.0,59.997492679000615,0.8340450537552637,14.888214389188995,14.888214389188995,-0.0001292581713417423
81.0,59.996711232795384,0.8340487736451963,15.122706506059536,14.888214389188995,-0.00012553828140928792
82.0,59.99607157406329,0.8341598307135283,15.262420513741853,14.888214389188995,-1.4481213077285197e-05
83.0,59.99784554625477,0.8339531450070756,15.39434106524321,14.888214389188995,-0.0002211669195299307
84.0,59.99875947098903,0.834172523051123,15.338323166458526,15.338323166458526,-1.7888754825751118e-06
85.0,59.99941253953411,0.8341013484848337,15.29934154574059,15.338323166458526,-7.296344177171726e-05
86.0,59.998509010530775,0.8342076324761989,15.266142243740246,15.338323166458526,3.33205495933626e-05
87.0,59.99841816717775,0.834163465695438,15.350885232319925,15.338323166458526,-1.0846231167505844e-05
88.0,59.997906441011295,0.8342642274400494,15.398265882488651,15.398265882488651,8.991551344389353e-05
89.0,59.99916551185215,0.8340843130083879,15.477112790178973,15.398265882488651,-8.99989182175389e-05
90.0,59.99819149892942,0.8342539042222606,15.422112617762625,15.398265882488651,7.959229565513765e-05
91.0,59.99842000925184,0.8341740779341041,15.513829429684739,15.398265882488651,-2.339925013873426e-07
92.0,59.999526347158714,0.8341224943967082,15.542324741034355,15.542324741034353,-5.181752989731876e-05
93.0,59.99915508735841,0.8341956971301404,15.483709170933816,15.542324741034353,2.138520353490633e-05
94.0,59.99957913018832,0.834096689281496,15.51781271231908,15.542324741034353,-7.762264510946878e-05
95.0,59.99941310518672,0.8341150865063732,15.504121431149837,15.542324741034353,-5.922542023227506e-05
96.0,59.999088115865014,0.8341203651332538,15.524445923927027,15.524445923927027,-5.3946793351725164e-05
97.0,59.99840435122477,0.8341920916812468,15.56603957694934,15.524445923927027,1.777975464120456e-05
98.0,59.99851072541033,0.8341625840616798,15.645847082673836,15.524445923927027,-1.1727864925705235e-05
99.0,60.00014924659095,0.833961118916413,15.677263292655836,15.524445923927027,-0.0002131930101924645
100.0,59.997997063355456,0.8343178556547268,15.57267899710579,15.572678997105788,0.0001435437281213162
101.0,59.9971599299989,0.8343470028881887,15.73867470789144,15.572678997105788,0.00017269096158328362
102.0,59.99909119566271,0.8341102058757135,15.868612710091357,15.572678997105788,-6.4106050892047e-05
103.0,59.99862904827492,0.8342577250090094,15.775698989309047,15.572678997105788,8.341308240388855e-05
104.0,59.99963225818174,0.8342298968163802,15.821753790436818,15.821753790436816,5.558488977468924e-05
105.0,60.00061964351494,0.8341315320865621,15.773024070997238,15.821753790436816,-4.2779840043390404e-05
106.0,60.00051380281756,0.8341537179835791,15.691894206521601,15.821753790436816,-2.059394302639929e-05
107.0,59.99912455461418,0.8342812243253831,15.680321645130146,15.821753790436816,0.0001069123987775948
108.0,60.00046362537378,0.8340134113875182,15.785187572550436,15.785187572550436,-0.00016090053908732584
109.0,59.99896080862823,0.8342559167627915,15.70238921160349,15.785187572550436,8.160483618599713e-05
110.0,59.998134432407724,0.8342989946268972,15.80790844401717,15.785187572550436,0.0001246827002916637
111.0,59.99958033545427,0.8341103060912013,15.911151170168456,15.785187572550436,-6.40058354041757e-05
112.0,59.998711018934344,0.8343214761784566,15.837052636975631,15.837052636975631,0.00014716425185107735
113.0,59.99896076335688,0.8342536471911954,15.909484586855815,15.837052636975631,7.93352645899373e-05
114.0,59.99891403095423,0.8342838991602151,15.923808477968043,15.837052636975631,0.00010958723360953876
115.0,59.99981748539998,0.8341648794364862,15.949144395012391,15.837052636975631,-9.43249011930877e-06
116.0,60.001021397119814,0.8340707824349483,15.8984049602471,15.898404960247102,-0.00010352949165723313
117.0,60.00072766469734,0.8341366674853478,15.797164155232183,15.898404960247102,-3.764444125779277e-05
118.0,60.00185636097881,0.8339482779178112,15.79003653733147,15.898404960247102,-0.00022603400879423274
119.0,60.000905009682825,0.83409126918581,15.683011387850442,15.898404960247102,-8.304274079550408e-05
120.0,60.03295094458972,0.8300357979099549,15.711158097066672,15.711158097066672,6.637894971030465e-05
121.0,60.04736678585142,0.8298841263295346,13.057100232446722,15.711158097066672,-8.529263070997063e-05
122.0,60.04799918286887,0.8300073578566588,10.902892270803244,15.711158097066672,3.793889641418435e-05
123.0,60.0413706993944,0.8301719526349255,9.687224595922439,15.711158097066672,0.00020253367468093253
124.0,60.00504656363458,0.8299155745541463,9.145184484790104,9.145184484790104,-5.384440609827457e-05
125.0,59.98533061666779,0.8300025355220485,11.231452358097265,9.145184484790104,3.3116561803974116e-05
126.0,59.9851831471436,0.8298150344029702,13.034896192353084,9.145184484790104,-0.00015438455727432313
127.0,59.988357856011795,0.8300632728502013,13.503470572609814,9.145184484790104,9.385388995680746e-05
128.0,60.01126045173241,0.8300628305262281,13.56729747386098,13.56729747386098,9.341156598350144e-05
129.0,60.022981586409216,0.8299038716100531,11.911372591523222,13.56729747386098,-6.554735019150537e-05
130.0,60.02610138571066,0.8298729450070348,10.533205235177123,13.56729747386098,-9.647395320978339e-05
131.0,60.024078784624166,0.8299253977083917,9.680829002371857,13.56729747386098,-4.402125185283896e-05
132.0,60.00103962701981,0.8298443286212273,9.239552941377227,9.239552941377227,-0.00012509033901731556
133.0,59.98857607721337,0.8300237971760932,10.599858807100647,9.239552941377227,5.437821584864471e-05
134.0,59.98790795626517,0.8300745136095404,11.792785002153616,9.239552941377227,0.00010509464929590917
135.0,59.99210635243358,0.8299812154134664,12.183876640051304,9.239552941377227,1.1796453221813046e-05
136.0,60.00920956997803,0.8297885340291912,12.106143485180871,12.106143485180871,-0.00018088493105339698
137.0,60.01382821025919,0.8301288255147588,10.83984268636443,12.106143485180871,0.000159406554514235
138.0,60.01492350234659,0.8300173448829679,10.134135486661236,12.106143485180871,4.7925922723345715e-05
139.0,60.01386264308734,0.8299925638338252,9.703501057273686,12.106143485180871,2.314487358071263e-05
140.0,60.001016952375245,0.8298082554241479,9.447925792040653,9.447925792040653,-0.00016116353609657745
141.0,59.99354757988772,0.82995809172666,10.195661027377984,9.447925792040653,-1.1327233584575243e-05
142.0,59.99309786882386,0.8299737605507059,10.894509624291752,9.447925792040653,4.341590461376852e-06
143.0,59.9950579293915,0.8299798790769984,11.124657717974989,9.447925792040653,1.046011675386229e-05
144.0,60.00364915737505,0.8300271758184028,11.117147614972286,11.117147614972286,5.7756858158216066e-05
145.0,60.00856835608682,0.8298850598840338,10.502665509419842,11.117147614972286,-8.435907621077563e-05
146.0,60.00952509001999,0.8299208804857117,9.956686713569471,11.117147614972286,-4.8538474532854636e-05
147.0,60.008958843282855,0.829893424621064,9.651894321542228,11.117147614972286,-7.599433918055696e-05
148.0,59.99959565383432,0.8299464271959042,9.478375090466336,9.478375090466335,-2.2991764340406997e-05
149.0,59.99652236734665,0.8297868957003944,10.048325726961474,9.478375090466335,-0.00018252325985010712
150.0,59.994764843588854,0.8300650645351574,10.385796509536561,9.478375090466335,9.564557491284702e-05
151.0,59.995960441748366,0.8300164631596927,10.62912624869394,9.478375090466335,4.704419944815271e-05
152.0,60.002115585316574,0.8300449599085618,10.658049984903698,10.658049984903698,7.554094831723387e-05
153.0,60.005479587104126,0.829953181814284,10.229011732695293,10.658049984903698,-1.6237145960504053e-05
154.0,60.005933521868506,0.8299977587092907,9.862916766806858,10.658049984903698,2.833974904613897e-05
155.0,60.005954391166824,0.8299194461644744,9.67945502307797,10.658049984903698,-4.9972795770115596e-05
156.0,59.99834937962211,0.830126503931089,9.541682389863697,9.541682389863697,0.0001570849708444781
157.0,59.997423135329036,0.82984401593181,10.031926233762324,9.541682389863697,-0.000125403028434583
158.0,59.99818142860924,0.8298324880340624,10.204635730446375,9.541682389863697,-0.00013693092618217734
159.0,59.9980230421849,0.8299559025342966,10.20299767975544,9.541682389863697,-1.3516425947986842e-05
160.0,60.00111669901554,0.8299858627581056,10.252113163532423,10.252113163532423,1.6443797860981376e-05
161.0,60.000654904367,0.8302040492780638,10.041182952611184,10.252113163532423,0.00023463031781926973
162.0,60.001297082213036,0.8300740997597781,10.032642092101227,10.252113163532423,0.00010468079953349801
163.0,60.00192239083336,0.8300232663755298,9.96909473161364,10.252113163532423,5.3847415285273964e-05
164.0,60.00143668758795,0.8298812345731237,9.88370378965194,9.88370378965194,-8.818438712087864e-05
165.0,60.00098525651922,0.8298714453279438,9.87530522309832,9.88370378965194,-9.797363230081843e-05
166.0,60.00068721747759,0.8298704733246823,9.884507001869325,9.88370378965194,-9.894563556225221e-05
167.0,59.9991316881741,0.8300468524479777,9.890097248245866,9.88370378965194,7.743348773317166e-05
168.0,59.99920925012499,0.830062452632502,10.005967290440964,10.005967290440964,9.303367225741833e-05
169.0,59.99960481545678,0.8300570857662461,10.030012268846573,10.005967290440964,8.766680600156264e-05
170.0,60.001295972425574,0.8298744027133426,10.013400066521772,10.005967290440964,-9.501624690198546e-05
171.0,60.00239571473987,0.8298257026725334,9.879887629532332,10.005967290440964,-0.00014371628771111896
172.0,60.000132512301306,0.8299771834497562,9.748652963566547,9.748652963566547,7.764489511713032e-06
173.0,59.99868821288184,0.8300158808872367,9.873071350520666,9.748652963566547,4.6461926992111796e-05
174.0,59.99876967251402,0.8299897126012542,10.007850626516248,9.748652963566547,2.029364100959724e-05
175.0,59.99872217563757,0.8300463975804595,10.039657343820425,9.748652963566547,7.69786202149821e-05
176.0,60.000263436715244,0.830051373073447,10.070382749544105,10.070382749544105,8.19541132024084e-05
177.0,60.00052759192876,0.8300945027078274,9.971343666704026,10.070382749544105,0.00012508374758281535
178.0,60.00088287810645,0.8300475726695836,9.933126090602459,10.070382749544105,7.815370933906201e-05
179.0,60.00291251991395,0.8298073740539996,9.890494604373384,10.070382749544105,-0.00016204490624495042
180.0,60.03027247331383,0.8263840844801945,9.700877790318005,9.700877790318005,-6.851490818468291e-05
181.0,60.04144762050112,0.8264297764797046,7.366086901146304,9.700877790318005,-2.2822908674567095e-05
182.0,60.040845290699764,0.8266365177495271,5.575933333216859,9.700877790318005,0.00018391836114787
183.0,60.038190753482816,0.8263826049476389,4.615840048530065,9.700877790318005,-6.999444074027915e-05
184.0,60.00588695561716,0.8264210333772611,3.9170101195638303,3.9170101195638294,-3.1566011118060786e-05
185.0,59.9878188281081,0.8264297205668253,5.715806556259225,3.9170101195638294,-2.2878821553923487e-05
186.0,59.985059216703846,0.8265228149116022,7.330327583860706,3.9170101195638294,7.021552322289779e-05
187.0,59.98972614194248,0.8264204397254401,7.9532002584509325,3.9170101195638294,-3.215966293909302e-05
188.0,60.01067170376663,0.8264803096154332,7.912738804576551,7.912738804576551,2.7710227053983485e-05
189.0,60.021455634616004,0.8263135499498323,6.3779439479578395,7.912738804576551,-0.00013904943854694854
190.0,60.02323519204723,0.8264616797195087,5.105026735607415,7.912738804576551,9.080331129492545e-06
191.0,60.02065847468821,0.8265697022099805,4.4048862908208575,7.912738804576551,0.00011710282160121355
192.0,59.999846020636944,0.8265092887851084,4.081763347233255,4.081763347233255,5.6689396729193245e-05
193.0,59.990486016271056,0.8264294361505258,5.338260316387878,4.081763347233255,-2.3163237853494443e-05
194.0,59.989838975379854,0.8265384743788234,6.283647824310709,4.081763347233255,8.587499044417956e-05
195.0,59.992688309141705,0.8265368379890062,6.60948470566507,4.081763347233255,8.42386006269621e-05
196.0,60.00644717405364,0.8264931592188275,6.6020324997263415,6.6020324997263415,4.055983044830034e-05
197.0,60.01219435349939,0.8265211613780767,5.607116660895215,6.6020324997263415,6.856198969750105e-05
198.0,60.012987425803544,0.8265575527037706,4.894025397882578,6.6020324997263415,0.00010495331539138462
199.0,60.0132311430081,0.8263796042202491,4.516615312962444,6.6020324997263415,-7.299516813006917e-05
200.0,60.00068267505109,0.8263915998053946,4.199640038957469,4.19964003895747,-6.099958298470169e-05
201.0,59.99347061460299,0.8265174777954422,4.927400278580228,4.19964003895747,6.487840706295777e-05
202.0,59.99235935166782,0.8266235711322237,5.610683790947648,4.19964003895747,0.00017097174384450277
203.0,59.99553684847372,0.8264413751585519,5.896098573718708,4.19964003895747,-1.1224229827410766e-05
204.0,60.005270941102815,0.8263490235040876,5.807780767240773,5.807780767240773,-0.00010357588429165486
205.0,60.00749453222503,0.8265749350010042,5.080949916817358,5.807780767240773,0.00012233561262500568
206.0,60.00862617600366,0.8264204296841968,4.712317787712704,5.807780767240773,-3.2169704182389906e-05
207.0,60.008191202245264,0.8264119758361022,4.43656939431534,5.807780767240773,-4.0623552277054804e-05
208.0,60.00149780597566,0.8262145204873297,4.270588549730668,4.270588549730668,-0.0002380789010495124
209.0,59.99616028090236,0.8264389579539875,4.63697677654262,4.270588549730668,-1.3641434391765157e-05
210.0,59.99496761571867,0.826512179468673,5.099507692518169,4.270588549730668,5.958008029377383e-05
211.0,59.997239734042026,0.8263513304800274,5.320749790828208,4.270588549730668,-0.00010126890835184586
212.0,60.00142969351626,0.8265405863156211,5.25032157321192,5.25032157321192,8.798692724192814e-05
213.0,60.00474760559483,0.8263474839126578,4.949281155253574,5.25032157321192,-0.00010511547572149956
214.0,60.00538548627228,0.8263885374184066,4.615840923812432,5.25032157321192,-6.406196997269209e-05
215.0,60.00521124106433,0.8263532256445428,4.433596978127846,5.25032157321192,-9.93737438364321e-05
216.0,60.00012338192823,0.8263588503219641,4.322868303767702,4.322868303767702,-9.374906641509544e-05
217.0,59.99809722350085,0.8262992016867214,4.624051818487647,4.322868303767702,-0.00015339770165774655
218.0,59.997270354857584,0.8264132638241081,4.829138552055006,4.322868303767702,-3.933556427118887e-05
219.0,59.997807967683016,0.8264061472322204,4.953384902708926,4.322868303767702,-4.64521561588314e-05
220.0,60.00118971675166,0.8264166374170848,4.974909573268337,4.974909573268337,-3.5961971294354316e-05
221.0,60.002217791353935,0.8264661089216525,4.73944840453033,4.974909573268337,1.3509533273313741e-05
222.0,60.003894554740555,0.8262788170997858,4.605176365010834,4.974909573268337,-0.00017378228859339583
223.0,60.002433588783745,0.8264946745493431,4.410553247917096,4.974909573268337,4.20751609639197e-05
224.0,59.99873657959039,0.8265043657065678,4.431373662104493,4.431373662104493,5.176631818860926e-05
225.0,59.998059160306305,0.8264301617994565,4.691839454826739,4.431373662104493,-2.2437588922684984e-05
226.0,59.99791297092415,0.8265038282831996,4.804350517093229,4.431373662104493,5.122889482036851e-05
227.0,59.99882284769722,0.8264389221314733,4.863727182762231,4.431373662104493,-1.367725690588352e-05
228.0,59.9996416963727,0.8266276446299904,4.835505826200649,4.835505826200648,0.0001750452416111076
229.0,60.00052955224215,0.8265542169607356,4.788440486830322,4.835505826200648,0.00010161757235640272
230.0,60.000987190403436,0.8265285320833868,4.716797688117347,4.835505826200648,7.593269500764827e-05
231.0,60.00281184985374,0.8263111338568904,4.661579692441509,4.835505826200648,-0.0001414655314888946
232.0,60.0005511770682,0.826448505935993,4.4859715643609634,4.4859715643609634,-4.093452386271325e-06
233.0,59.998651423534135,0.8265180027821332,4.595091486094107,4.4859715643609634,6.54033937539091e-05
234.0,59.998137178394316,0.8265434209279723,4.758397553772744,4.4859715643609634,9.082153959306557e-05
235.0,59.99917332704741,0.8264431852941764,4.8441940561313,4.4859715643609634,-9.414094202798663e-06
236.0,59.9994781242573,0.8266496462476907,4.80223049828731,4.80223049828731,0.00019704685931145398
237.0,60.00080802922068,0.8264959760866002,4.78905930920149,4.80223049828731,4.337669822101905e-05
238.0,60.0021530492298,0.8263889905386017,4.688071149564791,4.80223049828731,-6.360884977746934e-05
239.0,60.00250360934156,0.8263854166342691,4.550256817352069,4.80223049828731,-6.71827541101148e-05
240.0,60.02978377312872,0.8229113422934061,4.463540627416773,4.463540627416772,5.201507628078278e-05
241.0,60.04225667473906,0.822939874306449,2.1622952557385045,4.463540627416772,8.054708932370283e-05
242.0,60.04476107786126,0.8229157339469428,0.27463638726426265,4.463540627416772,5.640672981749685e-05
243.0,60.04225957900461,0.8228420328518224,-0.9689290953950318,4.463540627416772,-1.729436530287796e-05
244.0,60.007107799823196,0.8229690600338858,-1.7905437015251924,-1.7905437015251924,0.00010973281676056402
245.0,59.98867160064448,0.822712981362453,0.14960675443815036,-1.7905437015251924,-0.00014634585467237528
246.0,59.984907530666646,0.8228002591306078,1.7797805818811068,-1.7905437015251924,-5.9068086517463215e-05
247.0,59.98783347246817,0.8228755926675565,2.4735883792343456,-1.7905437015251924,1.6265450431179298e-05
248.0,60.00999324994979,0.822944799551523,2.5892733058503232,2.5892733058503232,8.547233439772545e-05
249.0,60.02072503098587,0.8229061112089627,1.0052309135178024,2.5892733058503232,4.678399183744299e-05
250.0,60.02583681463427,0.8227544130935214,-0.2503317908165076,2.5892733058503232,-0.0001049141236038882
251.0,60.024326784456186,0.8229704297365213,-1.209398939855377,2.5892733058503232,0.00011110251939610868
252.0,60.00103631330024,0.8230120457826752,-1.7030021981284098,-1.7030021981284098,0.000152718565549904
253.0,59.98839438183595,0.823037904634469,-0.3343154834203453,-1.7030021981284098,0.0001785774173437755
254.0,59.98842213946166,0.8228941358304941,0.8717006041588075,-1.7030021981284098,3.480861336878277e-05
255.0,59.990450474023056,0.8230749718726851,1.2127636971875786,-1.7030021981284098,0.00021564465555982975
256.0,60.00694528125787,0.8229245862334849,1.30072587069915,1.30072587069915,6.525901635958133e-05
257.0,60.01461000567509,0.8228967904860996,0.1331496425412442,1.30072587069915,3.7463268974409386e-05
258.0,60.01738941220712,0.8228668586378275,-0.7622125820878165,1.30072587069915,7.531420702212374e-06
259.0,60.017683438367555,0.8227890847902672,-1.371511194257136,1.30072587069915,-7.024242685809711e-05
260.0,60.00145154441095,0.8228312685816283,-1.8063995565659745,-1.806399556565974,-2.8058635497060982e-05
261.0,59.99205229982593,0.8228673115131186,-0.8789970034339484,-1.806399556565974,7.984295993306181e-06
262.0,59.991167444153966,0.8228223786674166,-0.0072122165948720895,-1.806399556565974,-3.694854970872655e-05
263.0,59.992994209406675,0.8228613611492969,0.3077906924039778,-1.806399556565974,2.033932171590718e-06
264.0,60.00580860942912,0.8226404354199265,0.3575234657935127,0.3575234657935127,-0.0002188917971987916
265.0,60.00893813647157,0.8229601810163238,-0.5606713831543841,0.3575234657935127,0.00010085379919856039
266.0,60.01175659168366,0.8226877038851979,-1.0335673531920129,0.3575234657935127,-0.00017162333192747062
267.0,60.010462122419675,0.822878830811282,-1.4863340181750895,0.3575234657935127,1.9503594156693754e-05
268.0,59.9993290055529,0.8228714377815066,-1.665123573490494,-1.665123573490494,1.211056438128983e-05
269.0,59.99382639507359,0.8228485371486024,-0.9805648918554267,-1.665123573490494,-1.0790068522895074e-05
270.0,59.99389119589695,0.8227978758775014,-0.42193460810815464,-1.665123573490494,-6.145133962382896e-05
271.0,59.99435325573289,0.8229455753586131,-0.2531771019434421,-1.665123573490494,8.624814148784496e-05
272.0,60.00200630080706,0.822915331550221,-0.15588792208576993,-0.15588792208576993,5.600433309573028e-05
273.0,60.00507501915098,0.822938511178706,-0.6686434911113215,-0.15588792208576993,7.918396158072347e-05
274.0,60.007223457218174,0.8227929699194719,-1.0155402365825756,-0.15588792208576993,-6.635729765332796e-05
275.0,60.00605710723553,0.8229670512778151,-1.327008994633494,-0.15588792208576993,0.00010772406068983574
276.0,60.00063978323745,0.8227543370006863,-1.4093514538344922,-1.409351453834492,-0.00010499021643899705
277.0,59.99646427918185,0.8228862387093746,-1.0941960401900257,-1.409351453834492,2.6911492249330456e-05
278.0,59.99675532234972,0.822744506168279,-0.720680845236677,-1.409351453834492,-0.00011482104884627505
279.0,59.996259887970155,0.8229334797155131,-0.6374514118224833,-1.409351453834492,7.415249838778944e-05
280.0,60.001642063303585,0.8227647742352344,-0.5258413391843991,-0.5258413391843991,-9.455298189092187e-05
281.0,60.00237067649306,0.8229663125292962,-0.8859454234372193,-0.5258413391843991,0.00010698531217095
282.0,60.004701988248705,0.8226834987098951,-1.0182220420753605,-0.5258413391843991,-0.0001758285072302182
283.0,60.00514614326444,0.8227280530883163,-1.2671964822827952,-0.5258413391843991,-0.00013127412880901233
284.0,59.99968798789962,0.822835109398641,-1.4263803855743218,-1.4263803855743218,-2.4217818484227977e-05
285.0,59.99652545525586,0.8228695528751727,-1.0985316411671981,-1.4263803855743218,1.0225658047471814e-05
