Time,Load,PV,Wind
08:00:00,0.8811425944019771,0.054651216162856266,0.603629250917928
08:01:00,0.8806253232944421,0.05689486865295621,0.6019852408743191
08:02:00,0.8890166101500085,0.05913852114305612,0.6000570762696318
08:03:00,0.8991321340306914,0.06138217363315607,0.5987968775058606
08:04:00,0.899764354273234,0.06362582612325603,0.5984595113435554
08:05:00,0.8974653715730789,0.06586947861335593,0.5988290168436604
08:06:00,0.8936720501178228,0.06811313110345588,0.5994434438575281
08:07:00,0.8951663888729237,0.07035678359355582,0.5991755442323867
08:08:00,0.894993965170412,0.07260043608365574,0.5980987931036067
08:09:00,0.8903959997701018,0.07484408857375568,0.5955428768700923
08:10:00,0.8890740847175124,0.07708774106385563,0.5912748186079462
08:11:00,0.8971779987355595,0.07933139355395555,0.5875123230015983
08:12:00,0.8978102189781022,0.08157504604405548,0.5841760143264522
08:13:00,0.8926949824702569,0.08381869853415544,0.5810620184342071
08:14:00,0.896430829358009,0.08606235102425538,0.5774229707878892
08:15:00,0.8958560836829702,0.0883060035143553,0.5723648839052962
08:16:00,0.9013736421633427,0.09188718643395793,0.5661118360677801
08:17:00,0.8999367779757457,0.09546836935356054,0.5591978100142949
08:18:00,0.9049945399160871,0.09904955227316317,0.5515159278513051
08:19:00,0.9082131156963044,0.10263073519276582,0.5426078226704042
08:20:00,0.9093626070463818,0.10621191811236842,0.5321663712839413
08:21:00,0.9076958445887694,0.10979310103197107,0.5202118120429022
08:22:00,0.9066038278061956,0.1133742839515737,0.5073031020175472
08:23:00,0.9041898959710327,0.11695546687117633,0.49389197883900077
08:24:00,0.9046496925110639,0.12053664979077894,0.479655326349471
08:25:00,0.8965457784930168,0.12411783271038158,0.46485713949006496
08:26:00,0.9676418184953157,0.1276990156299842,0.4496347341898558
08:27:00,0.9644232427150986,0.13128019854958684,0.43522575433722405
08:28:00,0.9686763607103855,0.13486138146918947,0.42127367100304886
08:29:00,0.9696534283579514,0.13844256438879207,0.40664478863769693
08:30:00,0.9647680901201219,0.1420237473083947,0.3920787727029912
08:31:00,0.9684464624403701,0.1459074434852974,0.378006091144513
08:32:00,0.9724696821656418,0.14979113966220012,0.36579615939196836
08:33:00,0.9726421058681531,0.15367483583910282,0.3544140556473631
08:34:00,0.9797689522386344,0.15755853201600553,0.34421482254928826
08:35:00,0.9794241048336111,0.1614422281929082,0.3364439485804226
08:36:00,0.983677222828898,0.16532592436981092,0.3299783927960536
08:37:00,0.9179837921719638,0.16920962054671365,0.32446160009697
08:38:00,0.9060865566986608,0.17309331672361636,0.3210248210889636
08:39:00,0.9009713201908155,0.17697701290051904,0.3191196750983419
08:40:00,0.9825277314788206,0.18086070907742172,0.3182571080882122
08:41:00,0.9827001551813321,0.18474440525432445,0.3175303176344649
08:42:00,0.98281510431634,0.18862810143122713,0.3173271884849538
08:43:00,0.9782746134835335,0.1925117976081298,0.31847560040674816
08:44:00,0.9826426806138284,0.19639549378503254,0.3200525211560244
08:45:00,0.9813207655612392,0.20027918996193522,0.32289154013542914
08:46:00,0.9829300534513478,0.20368688545634883,0.32624166236730595
08:47:00,0.9855738835565262,0.2070945809507624,0.3307439475653887
08:48:00,0.987642967986666,0.21050227644517597,0.3353847988156667
08:49:00,0.9895396287142938,0.21390997193958955,0.33955858481530593
08:50:00,0.990401747226852,0.21731766743400316,0.3432365734708953
08:51:00,0.9868383240416116,0.2207253629284167,0.34595657627462
08:52:00,0.986608425771596,0.2241330584228303,0.3471819087005383
08:53:00,0.9844243922064486,0.22754075391724385,0.347691137799408
08:54:00,0.9798264268061382,0.23094844941165746,0.34821892122472975
08:55:00,0.980401172481177,0.23435614490607104,0.34792608793474517
08:56:00,0.9808034944537043,0.23776384040048462,0.3482687686534124
08:57:00,0.9818380366687739,0.24117153589489818,0.3483060960008878
08:58:00,0.9835047991263864,0.24457923138931176,0.3491860766015089
08:59:00,0.984711765043968,0.24798692688372534,0.34996653459226756
09:00:00,0.9816081383987585,0.2513946223781389,0.3511012082988799
